product_name,data_id,itemid,pre_test_info,report_delivery,home_collection_available,price,sample_type,general_faq
Xpert Health Nutrient Deficiency Panel,xpert-health-nutrient-deficiency-panel,5430,,24 hours,Home Collection Available,2600.0,Blood,"Package Inclusions
 

Vitamin D



 


 

Complete Blood Count (CBC)



 HAEMOGLOBIN
PCV
RBC COUNT
MCV 
MCH
MCHC
R.D.W
TOTAL LEUCOCYTE COUNT (TLC)
DIFFERENTIAL LEUCOCYTIC COUNT (DLC): NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS, CORRECTED TLC
ABSOLUTE LEUCOCYTE COUNT: NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS
PLATELET COUNT 


 

Vitamin B12



 


 

Folic acid, serum



 


 

Calcium, Serum



 


 

Total Protein(Albumin, Globulin, A/G)



 PROTEIN, TOTAL 
ALBUMIN
GLOBULIN
A/G RATIO


 

Phosphorus, serum"
Xpert Health Sexual Wellness - Male,xpert-health-sexual-wellness-male,5431,,24 hours,Home Collection Available,4499.0,"Blood, Urine","Package Inclusions
 

Complete Blood Count (CBC)



 HAEMOGLOBIN
PCV
RBC COUNT
MCV 
MCH
MCHC
R.D.W
TOTAL LEUCOCYTE COUNT (TLC)
DIFFERENTIAL LEUCOCYTIC COUNT (DLC): NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS, CORRECTED TLC
ABSOLUTE LEUCOCYTE COUNT: NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS
PLATELET COUNT 


 

Thyroid Profile



 T3
T4
TSH


 

Complete Urine examination (CUE)



 COLOUR 
TRANSPARENCY 
pH
SP. GRAVITY
URINE PROTEIN
GLUCOSE
URINE BILIRUBIN
URINE KETONES (RANDOM)
UROBILINOGEN
BLOOD 
NITRITE 
LEUCOCYTE ESTERASE
PUS CELLS
EPITHELIAL CELLS
RBC 
CASTS
CRYSTALS 


 

Glycosylated Hemoglobin (HbA1C)



 HBA1C, GLYCATED HEMOGLOBIN
ESTIMATED AVERAGE GLUCOSE (eAG)


 

HbsAg (Australia antigen)



 


 

HIV 1 and 2 antibody



 


 

Chlamydia trachomatis IgG"
Xpert Health Sexual Wellness - Female,xpert-health-sexual-wellness-female,5432,,24 hours,Home Collection Available,4499.0,"Blood, Urine","Package Inclusions
 

Complete Blood Count (CBC)



 HAEMOGLOBIN
PCV
RBC COUNT
MCV 
MCH
MCHC
R.D.W
TOTAL LEUCOCYTE COUNT (TLC)
DIFFERENTIAL LEUCOCYTIC COUNT (DLC): NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS, CORRECTED TLC
ABSOLUTE LEUCOCYTE COUNT: NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS
PLATELET COUNT 


 

Thyroid Profile



 T3
T4
TSH


 

Complete Urine examination (CUE)



 COLOUR 
TRANSPARENCY 
pH
SP. GRAVITY
URINE PROTEIN
GLUCOSE
URINE BILIRUBIN
URINE KETONES (RANDOM)
UROBILINOGEN
BLOOD 
NITRITE 
LEUCOCYTE ESTERASE
PUS CELLS
EPITHELIAL CELLS
RBC 
CASTS
CRYSTALS 


 

HbsAg (Australia antigen)



 


 

Glycosylated Hemoglobin (HbA1C)



 HBA1C, GLYCATED HEMOGLOBIN
ESTIMATED AVERAGE GLUCOSE (eAG)


 

HIV 1 and 2 antibody



 


 

Chlamydia trachomatis IgG"
Xpert Health Cardiac Basic,xpert-health-cardiac-basic,5433,,Same day,Home Collection Available,899.0,Blood,"Package Inclusions
 

Complete Blood Count (CBC)



 HAEMOGLOBIN
PCV
RBC COUNT
MCV 
MCH
MCHC
R.D.W
TOTAL LEUCOCYTE COUNT (TLC)
DIFFERENTIAL LEUCOCYTIC COUNT (DLC): NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS, CORRECTED TLC
ABSOLUTE LEUCOCYTE COUNT: NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS
PLATELET COUNT 


 

Lipid profile



 TOTAL CHOLESTEROL
TRIGLYCERIDES
HDL CHOLESTEROL
NON-HDL CHOLESTEROL
LDL CHOLESTEROL
VLDL CHOLESTEROL
CHOL / HDL RATIO


 

Creatinine kinase (CK)



 


 

Glycosylated Hemoglobin (HbA1C)



 HBA1C, GLYCATED HEMOGLOBIN
ESTIMATED AVERAGE GLUCOSE (eAG)


 

Glucose (fasting)



 


 

Hs - CRP"
Xpert Health Cardiac Comprehensive,xpert-health-cardiac-comprehensive,5434,,48 hours,Home Collection Available,2999.0,Blood,"Package Inclusions
 

Lipid profile



 TOTAL CHOLESTEROL
TRIGLYCERIDES
HDL CHOLESTEROL
NON-HDL CHOLESTEROL
LDL CHOLESTEROL
VLDL CHOLESTEROL
CHOL / HDL RATIO


 

Creatinine kinase (CPK)



 


 

Hs - CRP



 


 

Lipoprotein A



 


 

Apolipoprotein A1



 APO-A1
APO-B
APO B/A1 RATIO


 

Apolipoprotein B



 


 

Apolipoprotein ratio"
Xpert Health Cancer Screening Male,xpert-health-cancer-screening-male,5435,,24 hours,Home Collection Available,3650.0,Blood,"Package Inclusions
 

Complete Blood Count (CBC)



 HAEMOGLOBIN
PCV
RBC COUNT
MCV 
MCH
MCHC
R.D.W
TOTAL LEUCOCYTE COUNT (TLC)
DIFFERENTIAL LEUCOCYTIC COUNT (DLC): NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS, CORRECTED TLC
ABSOLUTE LEUCOCYTE COUNT: NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS
PLATELET COUNT 


 

Carcino embryonic antigen (CEA), serum



 


 

CA 19.9



 


 

Total PSA



 


 

Vitamin D 



 


 

Liver Function test



 BILIRUBIN, TOTAL
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN (INDIRECT)
ALANINE AMINOTRANSFERASE
(ALT/SGPT)
ASPARTATE AMINOTRANSFERASE
(AST/SGOT)
ALKALINE PHOSPHATASE 
PROTEIN, TOTAL
ALBUMIN
GLOBULIN 
A/G RATIO 


 

Kidney function test



 CREATININE
UREA
BLOOD UREA NITROGEN
URIC ACID 
CALCIUM
PHOSPHORUS, INORGANIC
SODIUM
POTASSIUM
CHLORIDE"
Xpert Health Cancer Screening Female,xpert-health-cancer-screening-female,5436,,24 hours,Home Collection Available,3650.0,Blood,"Package Inclusions
 

Complete Blood Count (CBC)



 HAEMOGLOBIN
PCV
RBC COUNT
MCV 
MCH
MCHC
R.D.W
TOTAL LEUCOCYTE COUNT (TLC)
DIFFERENTIAL LEUCOCYTIC COUNT (DLC): NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS, CORRECTED TLC
ABSOLUTE LEUCOCYTE COUNT: NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS
PLATELET COUNT 


 

Carcino embryonic antigen (CEA), serum



 


 

CA 19.9



 


 

CA-125



 


 

Vitamin D 



 


 

Liver Function test



 BILIRUBIN, TOTAL
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN (INDIRECT)
ALANINE AMINOTRANSFERASE
(ALT/SGPT)
ASPARTATE AMINOTRANSFERASE
(AST/SGOT)
ALKALINE PHOSPHATASE 
PROTEIN, TOTAL
ALBUMIN
GLOBULIN 
A/G RATIO 


 

Kidney function test



 CREATININE
UREA
BLOOD UREA NITROGEN
URIC ACID 
CALCIUM
PHOSPHORUS, INORGANIC
SODIUM
POTASSIUM
CHLORIDE"
Xpert Health Sleep Disorder Panel,xpert-health-sleep-disorder-panel,5438,,24 hours,Home Collection Available,2999.0,Blood,"Package Inclusions
 

Magnesium, serum



 


 

Zinc, serum



 


 

C-reactive protein



 


 

Glycosylated Hemoglobin (HbA1C)



 HBA1C, GLYCATED HEMOGLOBIN
ESTIMATED AVERAGE GLUCOSE (eAG)


 

Vitamin B12



 


 

Lipid profile



 TOTAL CHOLESTEROL
TRIGLYCERIDES
HDL CHOLESTEROL
NON-HDL CHOLESTEROL
LDL CHOLESTEROL
VLDL CHOLESTEROL
CHOL / HDL RATIO


 

HOMA-IR



 INSULIN (FASTING)
FASTING GLUCOSE 
BETA CELL FUNCTION (%B) 
INSULIN SENSITIVITY (%S) 
HOMA INDEX"
Xpert Health Gut Health Package,xpert-health-gut-health-package,5439,,48 hours,Home Collection Available,2999.0,Blood,"Package Inclusions
 

Complete Blood Count (CBC)



 HAEMOGLOBIN
PCV
RBC COUNT
MCV 
MCH
MCHC
R.D.W
TOTAL LEUCOCYTE COUNT (TLC)
DIFFERENTIAL LEUCOCYTIC COUNT (DLC): NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS, CORRECTED TLC
ABSOLUTE LEUCOCYTE COUNT: NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS
PLATELET COUNT 


 

Amylase, serum



 


 

Lipase, serum



 


 

Liver Function Test (LFT)



 BILIRUBIN, TOTAL
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN (INDIRECT)
ALANINE AMINOTRANSFERASE
(ALT/SGPT)
ASPARTATE AMINOTRANSFERASE
(AST/SGOT)
ALKALINE PHOSPHATASE 
PROTEIN, TOTAL
ALBUMIN
GLOBULIN 
A/G RATIO 


 

Gamma glutamyl transferase (GGT)



 


 

Helicobacter IgG



 


 

Tissue transglutaminase antibody IgG"
Xpert Health Bone Health Package,xpert-health-bone-health-package,5440,,24 hours,Home Collection Available,2999.0,Blood,"Package Inclusions
 

Complete Blood Count (CBC)



 HAEMOGLOBIN
PCV
RBC COUNT
MCV 
MCH
MCHC
R.D.W
TOTAL LEUCOCYTE COUNT (TLC)
DIFFERENTIAL LEUCOCYTIC COUNT (DLC): NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS, CORRECTED TLC
ABSOLUTE LEUCOCYTE COUNT: NEUTROPHILS, LYMPHOCYTES, EOSINOPHILS, MONOCYTES, BASOPHILS
PLATELET COUNT 


 

Vitamin D 



 


 

Vitamin B12



 


 

Calcium, Serum



 


 

Thyroid Stimulating Hormone (TSH)



 


 

RA factor



 


 

C-reactive protein"
Xpert Health Vitamin Package- Vita Check,xpert-health-vitamin-package-vita-check,1360,,,Home Collection Available,1699.0,-,"VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)

VITAMIN B12
 VITAMIN B12

CALCIUM, SERUM
 CALCIUM"
Xpert Health Diabetes & Lipid Profile,xpert-health-diabetes-lipid-profile,2339,,,Home Collection Available,999.0,-,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL"
Xpert Health Basic,xpert-health-basic,2770,,,Home Collection Available,1599.0,-,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

LIVER FUNCTION TEST (LFT)
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH"
Xpert Health Master Check,xpert-health-master-check,2773,,,Home Collection Available,2799.0,-,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

LIVER FUNCTION TEST (LFT)
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)

RHEUMATOID FACTOR (RA) QUANTITATIVE
 RHEUMATOID FACTOR

ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)"
Xpert Health Comprehensive,xpert-health-comprehensive,2774,,,Home Collection Available,3999.0,-,"VITAMIN B12
 VITAMIN B12

GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

LIVER FUNCTION TEST (LFT)
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)

ANTI-SARS-COV-2 IGG
 Anti-SARS-CoV-2 IgG
PATIENT CATEGORY

GAMMA GLUTAMYL TRANFERASE (GGT)
 GAMMA GLUTAMYL TRANSPEPTIDASE (GGT)"
Xpert Health Women Check,xpert-health-women-check,2776,,,Home Collection Available,2499.0,-,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

LIVER FUNCTION TEST (LFT)
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)

ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)

IRON STUDIES (IRON + TIBC)
 % OF SATURATION
IRON
TOTAL IRON BINDING CAPACITY ( TIBC)
TRANSFERRIN"
Xpert Health Senior Citizen- Male,xpert-health-senior-citizen-male,2778,,,Home Collection Available,3999.0,-,"IRON STUDIES (IRON + TIBC)
 % OF SATURATION
IRON
TOTAL IRON BINDING CAPACITY ( TIBC)
TRANSFERRIN

VITAMIN B12
 VITAMIN B12

GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

LIVER FUNCTION TEST (LFT)
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)

RHEUMATOID FACTOR (RA) QUANTITATIVE
 RHEUMATOID FACTOR

PROSTATIC SPECIFIC ANTIGEN (PSA TOTAL)
 TOTAL PROSTATIC SPECIFIC ANTIGEN (tPSA)

ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)"
Xpert Health Senior Citizen- Female,xpert-health-senior-citizen-female,2780,,,Home Collection Available,3999.0,-,"IRON STUDIES (IRON + TIBC)
 % OF SATURATION
IRON
TOTAL IRON BINDING CAPACITY ( TIBC)
TRANSFERRIN

VITAMIN B12
 VITAMIN B12

GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

LIVER FUNCTION TEST (LFT)
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)

ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)

CA -125
 CA -125"
Xpert Vitamin Check,xpert-vitamin-check,2787,,,Home Collection Available,1550.0,-,"VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)

VITAMIN B12
 VITAMIN B12

CALCIUM, SERUM
 CALCIUM"
Xpert Health-diabetes Panel,xpert-healthdiabetes-panel,2789,,,Home Collection Available,999.0,-,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

CREATININE, SERUM
 CREATININE

CHOLESTEROL - SERUM
 TOTAL CHOLESTEROL"
Xpert Health Basic Tax Saver- Woman,xpert-health-basic-tax-saver-woman,2790,,,Home Collection Available,2500.0,-,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

LIVER FUNCTION TEST (LFT)
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

THYROID PROFILE (TOTAL T3, TOTAL T4, TSH)
 THYROID STIMULATING HORMONE (TSH)
THYROXINE (T4
 TOTAL)
TRI-IODOTHYRONINE (T3
 TOTAL)
ULTRA SENSITIVE TSH

VITAMIN D - 25 HYDROXY (D2+D3)
 VITAMIN D (25 - OH VITAMIN D)

ANTI MULLERIAN HORMONE (AMH)
 ANTI MULLERIAN HORMONE"
Xpert Health Screeninig,xpert-health-screeninig,3236,,,Home Collection Available,1000.0,-,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

UREA AND CREATININE
 CREATININE
UREA

CALCIUM, SERUM
 CALCIUM

ALBUMIN - SERUM
 ALBUMIN

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

ASPARTATE AMINOTRANSFERASE (AST/SGOT), SERUM
 ASPARTATE AMINOTRANSFERASE (AST/SGOT)

THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)

CHOLESTEROL - SERUM
 TOTAL CHOLESTEROL"
Xpert Health Dengue Early Detect,xpert-health-dengue-early-detect,3563,,,Home Collection Available,1400.0,-,"DENGUE NS1 ANTIGEN - ELISA
 DENGUE NS1 ANTIGEN

ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)"
Xpert Health Dengue Advanced,xpert-health-dengue-advanced,3564,,,Home Collection Available,2200.0,-,"ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)

DENGUE NS1 ANTIGEN - ELISA
 DENGUE NS1 ANTIGEN

DENGUE IGM RAPID
 DENGUE IGM RAPID

DENGUE IgG - ELISA
 DENGUE IgG ANTIBODIES"
Xpert Health Typhoid Screen,xpert-health-typhoid-screen,3565,,,Home Collection Available,1150.0,-,"TYPHIDOT - IGM
 TYPHIDOT - IGM

C-REACTIVE PROTEIN CRP (QUANTITATIVE)
 C-REACTIVE PROTEIN  CRP (QUANTITATIVE)"
Xpert Health Care Basic,xpert-health-care-basic,5292,,,Home Collection Available,1550.0,-,
Thrombophilia - Panel I,thrombophilia-panel-i,1053,,,Home Collection Available,11400.0,Speak to our customer care,"PROTHROMBIN TIME (PT/INR)
 Control (MNPT)
International Normalized Ratio (INR)
ISI
Prothrombin Index
Prothrombin Time
Ratio

ACTIVATED PARTIAL THROMBOPLASTIN TIME (APTT)
 ACTIVATED PARTIAL THROMBOPLASTIN TIME (APTT)
APTT - CONTROL RESULT

PROTEIN C
 PROTEIN C ACTIVITY

PROTEIN S
 PROTEIN S

ANTI THROMBIN III
 ANTI THROMBIN III

LUPUS ANTICOAGULANT BY DRVVT
 DRVV CONFIRM (CONTROL)
DRVV CONFIRM (TEST)
DRVV CONFIRM TIME
DRVV SCREEN (TEST)
DRVV SCREEN TIME
DRVV SCREEN/DRVV CONFIRM RATIO
DRVV SREEN (CONTROL)
LUPUS ANTICOAGULANT
MIXING STUDIES
PTT (CONTROL)
PTT (TEST)
PTT (TEST+CONTROL 1:1)

ANTI PHOSPHOLIPID ANTIBODY IgM
 ANTI PHOSPHOLIPID ANTIBODY IgM"
Arthritis Panel - Advance,arthritis-panel-advance,1122,,,Home Collection Available,3250.0,-,"ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)

URIC ACID - SERUM
 URIC ACID

C-REACTIVE PROTEIN CRP (QUANTITATIVE)
 C-REACTIVE PROTEIN  CRP (QUANTITATIVE)

ASO/ASLO (ANTI STREPTOLYSIN) LATEX
 ASO/ASLO (ANTI STREPTOLYSIN) QUALITATIVE
TITER

RHEUMATOID FACTOR (RA) -(LATEX AGGLUTINATION)
 RHEUMATOID FACTOR (RA)
TITER

ANTI NUCLEAR ANTIBODY (ANA) BY IIF
 ADVISED
ESITIMATED TITER
FLUORESCENCE INTENSITY
FLUORESCENCE PATTERN
RESULT
SUGGESTED ANTIBODY"
"Coagulation Profile (pt-inr, Aptt, Bt, Ct)",coagulation-profile-ptinr-aptt-bt-ct,1124,,,Home Collection Available,1500.0,-,"PROTHROMBIN TIME (PT/INR)
 Control (MNPT)
International Normalized Ratio (INR)
ISI
Prothrombin Index
Prothrombin Time
Ratio

ACTIVATED PARTIAL THROMBOPLASTIN TIME (APTT)
 ACTIVATED PARTIAL THROMBOPLASTIN TIME (APTT)
APTT - CONTROL RESULT

BLEEDING TIME (BT) AND CLOTTING TIME (CT)
 Bleeding Time
Clotting Time"
